tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,source_file,retired,defaulted,winner_unranked,loser_unranked,has_serve_stats
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,13.0,RE44,,,Andrey Rublev,R,188.0,RUS,20.315,34.0,1355.0,PF39,7.0,,Lucas Pouille,R,185.0,FRA,23.97,16.0,2335.0,7-5 6-4,3,R32,93.0,6.0,4.0,61.0,37.0,29.0,14.0,11.0,6.0,8.0,12.0,4.0,91.0,52.0,37.0,12.0,11.0,9.0,13.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,12.0,GB88,4.0,,David Goffin,R,180.0,BEL,27.184,7.0,3400.0,M873,,LL,Nicolas Mahut,R,191.0,FRA,36.06,101.0,547.0,6-1 6-3,3,R32,64.0,7.0,1.0,56.0,41.0,28.0,11.0,8.0,3.0,3.0,2.0,0.0,49.0,32.0,18.0,7.0,8.0,4.0,8.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,11.0,L397,,,Feliciano Lopez,L,188.0,ESP,36.397,37.0,1295.0,K966,,Q,Martin Klizan,L,191.0,SVK,28.591,150.0,376.0,6-3 7-6(4),3,R32,87.0,15.0,2.0,69.0,45.0,37.0,13.0,11.0,3.0,4.0,7.0,3.0,69.0,48.0,34.0,11.0,10.0,4.0,6.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,19.0,SA93,,LL,Andreas Seppi,R,191.0,ITA,33.977,81.0,686.0,Z355,3.0,,Alexander Zverev,R,198.0,GER,20.816,4.0,4450.0,6-4 6-3,3,R16,78.0,3.0,0.0,64.0,42.0,29.0,11.0,10.0,4.0,6.0,3.0,1.0,57.0,40.0,23.0,7.0,9.0,1.0,5.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,9.0,BA47,6.0,,Tomas Berdych,R,196.0,CZE,32.405,17.0,2320.0,Z168,,,Mischa Zverev,L,191.0,GER,30.478,53.0,952.0,7-5 6-3,3,R32,71.0,6.0,1.0,64.0,44.0,36.0,10.0,11.0,5.0,6.0,3.0,0.0,54.0,34.0,23.0,12.0,10.0,2.0,5.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,7.0,H996,,Q,Pierre-Hugues Herbert,R,188.0,FRA,26.908,80.0,690.0,G628,,,Richard Gasquet,R,183.0,FRA,31.655,33.0,1375.0,3-1 RET,3,R32,15.0,3.0,0.0,12.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,3.0,2.0,0.0,1.0,2018.csv,True,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,6.0,SA93,,LL,Andreas Seppi,R,191.0,ITA,33.977,81.0,686.0,SH90,,,Joao Sousa,R,185.0,POR,28.873,68.0,755.0,6-4 1-6 6-2,3,R32,109.0,4.0,2.0,84.0,49.0,37.0,15.0,12.0,4.0,6.0,12.0,3.0,87.0,55.0,40.0,14.0,13.0,4.0,7.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,5.0,Z355,3.0,,Alexander Zverev,R,198.0,GER,20.816,4.0,4450.0,F401,,,David Ferrer,R,175.0,ESP,35.866,39.0,1280.0,6-4 6-3,3,R32,84.0,4.0,1.0,66.0,45.0,29.0,10.0,9.0,9.0,11.0,0.0,4.0,64.0,46.0,25.0,6.0,10.0,1.0,6.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,4.0,GJ37,,WC,Tallon Griekspoor,R,188.0,NED,21.615,259.0,197.0,W367,5.0,,Stan Wawrinka,R,183.0,SUI,32.879,13.0,2475.0,4-6 6-3 6-2,3,R32,88.0,2.0,0.0,68.0,47.0,39.0,14.0,14.0,0.0,1.0,7.0,2.0,78.0,39.0,29.0,20.0,13.0,5.0,8.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,3.0,H756,,,Robin Haase,R,191.0,NED,30.856,42.0,1175.0,D776,,WC,Thiemo de Bakker,R,193.0,NED,29.399,352.0,121.0,6-2 6-2,3,R32,54.0,4.0,1.0,38.0,19.0,17.0,15.0,8.0,0.0,0.0,4.0,3.0,46.0,33.0,20.0,2.0,8.0,2.0,6.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,2.0,K435,,,Philipp Kohlschreiber,R,178.0,GER,34.327,36.0,1335.0,KE29,,,Karen Khachanov,R,198.0,RUS,21.73,48.0,1030.0,3-6 7-6(1) 7-6(5),3,R32,153.0,6.0,0.0,103.0,67.0,43.0,22.0,16.0,6.0,10.0,11.0,1.0,106.0,69.0,50.0,17.0,17.0,3.0,6.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,1.0,F324,1.0,,Roger Federer,R,185.0,SUI,36.515,2.0,9605.0,BE54,,Q,Ruben Bemelmans,L,183.0,BEL,30.081,116.0,498.0,6-1 6-2,3,R32,47.0,6.0,0.0,36.0,23.0,21.0,11.0,8.0,0.0,0.0,3.0,1.0,46.0,32.0,16.0,5.0,7.0,6.0,10.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,12.0,Y061,,,Mikhail Youzhny,R,183.0,RUS,35.636,94.0,592.0,E690,,,Matthew Ebden,R,188.0,AUS,30.215,79.0,697.0,3-6 6-3 6-4,3,R32,104.0,6.0,1.0,80.0,49.0,36.0,17.0,14.0,2.0,4.0,10.0,2.0,81.0,55.0,38.0,15.0,14.0,4.0,7.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,8.0,MM58,,Q,Daniil Medvedev,R,198.0,RUS,22.004,57.0,894.0,MA30,9.0,,Gilles Muller,L,193.0,LUX,34.765,28.0,1535.0,6-4 7-6(9),3,R32,120.0,12.0,2.0,88.0,51.0,36.0,19.0,11.0,9.0,11.0,11.0,6.0,100.0,61.0,39.0,17.0,11.0,11.0,14.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,20.0,MM58,,Q,Daniil Medvedev,R,198.0,RUS,22.004,57.0,894.0,H996,,Q,Pierre-Hugues Herbert,R,188.0,FRA,26.908,80.0,690.0,3-6 7-6(2) 6-4,3,R16,131.0,4.0,4.0,96.0,58.0,45.0,21.0,15.0,3.0,4.0,13.0,2.0,103.0,63.0,51.0,19.0,16.0,4.0,5.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,10.0,T840,,,Viktor Troicki,R,193.0,SRB,32.005,67.0,755.0,SL28,,,Jan-Lennard Struff,R,193.0,GER,27.803,56.0,905.0,1-6 7-6(5) 6-2,3,R32,108.0,14.0,2.0,87.0,67.0,53.0,8.0,13.0,3.0,5.0,11.0,5.0,119.0,76.0,55.0,19.0,14.0,6.0,8.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,22.0,GB88,4.0,,David Goffin,R,180.0,BEL,27.184,7.0,3400.0,L397,,,Feliciano Lopez,L,188.0,ESP,36.397,37.0,1295.0,6-1 6-3,3,R16,55.0,9.0,0.0,38.0,25.0,23.0,9.0,8.0,0.0,0.0,10.0,0.0,58.0,43.0,25.0,6.0,8.0,7.0,11.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,21.0,BA47,6.0,,Tomas Berdych,R,196.0,CZE,32.405,17.0,2320.0,T840,,,Viktor Troicki,R,193.0,SRB,32.005,67.0,755.0,6-1 6-2,3,R16,60.0,4.0,0.0,44.0,26.0,21.0,12.0,8.0,1.0,1.0,5.0,5.0,52.0,31.0,20.0,5.0,7.0,5.0,9.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,9.0,G967,,,Peter Gojowczyk,R,188.0,GER,28.58,63.0,816.0,K834,,,Blaz Kavcic,R,188.0,SLO,30.943,108.0,526.0,6-4 6-2,3,R32,79.0,6.0,0.0,51.0,37.0,28.0,11.0,9.0,0.0,0.0,3.0,2.0,80.0,45.0,28.0,16.0,9.0,9.0,12.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,8.0,CA12,,,Jeremy Chardy,R,188.0,FRA,31.001,95.0,580.0,TA12,,Q,Stefano Travaglia,R,185.0,ITA,26.127,132.0,444.0,4-6 7-6(1) 6-4,3,R32,126.0,9.0,3.0,100.0,69.0,52.0,18.0,16.0,3.0,5.0,16.0,5.0,97.0,56.0,46.0,19.0,16.0,3.0,5.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,7.0,MB53,,Q,Adrian Menendez-Maceiras,R,183.0,ESP,32.293,128.0,446.0,J386,7.0,,Steve Johnson,R,188.0,USA,28.137,49.0,975.0,1-6 6-3 7-6(7),3,R32,132.0,6.0,2.0,99.0,76.0,48.0,14.0,14.0,6.0,9.0,21.0,2.0,87.0,52.0,39.0,18.0,14.0,2.0,4.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,6.0,N552,5.0,,Kei Nishikori,R,178.0,JPN,28.123,27.0,1655.0,RC96,,WC,Noah Rubin,R,175.0,USA,21.977,232.0,223.0,7-5 6-3,3,R32,94.0,3.0,1.0,52.0,32.0,23.0,12.0,10.0,0.0,2.0,5.0,4.0,87.0,59.0,34.0,11.0,11.0,9.0,14.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,5.0,D864,,,Evgeny Donskoy,R,185.0,RUS,27.765,72.0,739.0,E224,,,Victor Estrella Burgos,R,170.0,DOM,37.53,139.0,412.0,7-5 6-1,3,R32,82.0,5.0,3.0,54.0,33.0,27.0,15.0,10.0,0.0,0.0,3.0,5.0,66.0,47.0,30.0,7.0,9.0,4.0,7.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,4.0,A829,,,Radu Albot,R,175.0,MDA,28.255,91.0,608.0,F811,,Q,Bjorn Fratangelo,R,183.0,USA,24.569,109.0,523.0,6-4 6-3,3,R32,71.0,1.0,0.0,48.0,37.0,32.0,8.0,10.0,0.0,0.0,4.0,2.0,64.0,37.0,25.0,12.0,9.0,3.0,5.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,3.0,SC56,,,Dudi Sela,R,175.0,ISR,32.86,100.0,550.0,BG23,8.0,,Nikoloz Basilashvili,R,185.0,GEO,25.971,61.0,836.0,6-4 6-4,3,R32,58.0,3.0,2.0,52.0,37.0,21.0,11.0,10.0,3.0,6.0,1.0,2.0,50.0,34.0,20.0,5.0,10.0,1.0,6.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,2.0,TD51,,,Frances Tiafoe,R,188.0,USA,20.063,98.0,569.0,K0AH,,WC,Sebastian Korda,R,196.0,USA,17.607,873.0,16.0,4-6 6-4 6-2,3,R32,103.0,7.0,3.0,84.0,51.0,40.0,15.0,14.0,4.0,7.0,11.0,6.0,93.0,60.0,41.0,11.0,14.0,12.0,17.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,10.0,H940,6.0,,Ryan Harrison,R,185.0,USA,25.769,44.0,1105.0,Y124,,,Donald Young,L,183.0,USA,28.559,65.0,781.0,6-3 7-6(4),3,R32,91.0,10.0,1.0,72.0,49.0,36.0,11.0,11.0,4.0,6.0,2.0,3.0,70.0,38.0,24.0,16.0,10.0,7.0,10.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,23.0,RE44,,,Andrey Rublev,R,188.0,RUS,20.315,34.0,1355.0,D923,,,Damir Dzumhur,R,175.0,BIH,25.733,29.0,1490.0,6-4 7-6(4),3,R16,105.0,6.0,3.0,84.0,60.0,39.0,7.0,11.0,9.0,13.0,1.0,3.0,85.0,53.0,28.0,16.0,11.0,10.0,15.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,31.0,F324,1.0,,Roger Federer,R,185.0,SUI,36.515,2.0,9605.0,D875,2.0,,Grigor Dimitrov,R,191.0,BUL,26.746,5.0,4425.0,6-2 6-2,3,F,55.0,3.0,0.0,39.0,24.0,20.0,12.0,8.0,0.0,0.0,1.0,3.0,49.0,29.0,18.0,9.0,8.0,4.0,8.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,30.0,D875,2.0,,Grigor Dimitrov,R,191.0,BUL,26.746,5.0,4425.0,GB88,4.0,,David Goffin,R,180.0,BEL,27.184,7.0,3400.0,6-3 0-1 RET,3,SF,61.0,6.0,4.0,48.0,32.0,22.0,8.0,5.0,6.0,6.0,4.0,0.0,32.0,18.0,14.0,7.0,5.0,1.0,2.0,2018.csv,True,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,29.0,F324,1.0,,Roger Federer,R,185.0,SUI,36.515,2.0,9605.0,SA93,,LL,Andreas Seppi,R,191.0,ITA,33.977,81.0,686.0,6-3 7-6(3),3,SF,84.0,9.0,2.0,67.0,42.0,32.0,14.0,10.0,2.0,3.0,7.0,0.0,69.0,43.0,29.0,11.0,11.0,2.0,5.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,28.0,D875,2.0,,Grigor Dimitrov,R,191.0,BUL,26.746,5.0,4425.0,RE44,,,Andrey Rublev,R,188.0,RUS,20.315,34.0,1355.0,6-3 6-4,3,QF,76.0,12.0,2.0,66.0,45.0,37.0,10.0,10.0,2.0,2.0,3.0,0.0,54.0,37.0,26.0,8.0,9.0,1.0,3.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,26.0,SA93,,LL,Andreas Seppi,R,191.0,ITA,33.977,81.0,686.0,MM58,,Q,Daniil Medvedev,R,198.0,RUS,22.004,57.0,894.0,7-6(4) 4-6 6-3,3,QF,123.0,15.0,1.0,101.0,74.0,56.0,10.0,16.0,4.0,7.0,6.0,7.0,98.0,63.0,44.0,19.0,15.0,5.0,8.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,25.0,F324,1.0,,Roger Federer,R,185.0,SUI,36.515,2.0,9605.0,H756,,,Robin Haase,R,191.0,NED,30.856,42.0,1175.0,4-6 6-1 6-1,3,QF,79.0,6.0,1.0,61.0,35.0,26.0,19.0,12.0,0.0,1.0,9.0,2.0,70.0,46.0,28.0,9.0,12.0,3.0,8.0,2018.csv,False,False,False,False,True
2018-407,Rotterdam,Hard,32.0,500,I,2018-02-12,24.0,D875,2.0,,Grigor Dimitrov,R,191.0,BUL,26.746,5.0,4425.0,KB05,,,Filip Krajinovic,R,185.0,SRB,25.96,38.0,1283.0,7-6(4) 7-5,3,R16,103.0,13.0,2.0,85.0,57.0,47.0,13.0,12.0,4.0,4.0,2.0,1.0,77.0,55.0,40.0,13.0,12.0,3.0,4.0,2018.csv,False,False,False,False,True
2018-424,New York,Hard,32.0,250,I,2018-02-12,1.0,E873,,Q,Ernesto Escobedo,R,185.0,MEX,21.61,131.0,444.0,MK66,,WC,Mackenzie McDonald,R,178.0,USA,22.828,146.0,392.0,4-6 6-3 7-6(5),3,R32,117.0,12.0,2.0,108.0,70.0,54.0,21.0,16.0,3.0,4.0,10.0,2.0,82.0,58.0,44.0,16.0,15.0,1.0,2.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,2.0,MC65,,,Gael Monfils,R,193.0,FRA,31.469,39.0,1265.0,Z184,,,Horacio Zeballos,L,188.0,ARG,32.816,68.0,768.0,7-5 3-6 7-5,3,R32,139.0,10.0,3.0,95.0,62.0,46.0,19.0,17.0,1.0,4.0,5.0,2.0,97.0,58.0,41.0,22.0,16.0,4.0,7.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,3.0,D874,,,Federico Delbonis,L,193.0,ARG,27.376,63.0,825.0,V708,,,Jiri Vesely,L,198.0,CZE,24.613,61.0,850.0,6-2 3-2 RET,3,R32,65.0,5.0,3.0,51.0,33.0,26.0,7.0,6.0,7.0,7.0,2.0,5.0,43.0,22.0,12.0,11.0,7.0,0.0,3.0,2018.csv,True,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,4.0,SM37,6.0,,Diego Schwartzman,R,170.0,ARG,25.511,23.0,1810.0,RH16,,WC,Casper Ruud,R,183.0,NOR,19.162,120.0,467.0,4-1 RET,3,R32,29.0,1.0,0.0,9.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,9.0,6.0,3.0,3.0,1.0,3.0,2018.csv,True,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,9.0,F510,5.0,,Fabio Fognini,R,178.0,ITA,30.743,21.0,1850.0,BD20,,WC,Thomaz Bellucci,L,188.0,BRA,30.141,123.0,463.0,6-7(5) 7-5 6-2,3,R32,170.0,4.0,10.0,98.0,60.0,39.0,16.0,16.0,2.0,7.0,3.0,2.0,122.0,69.0,41.0,20.0,16.0,15.0,23.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,6.0,J551,,,Nicolas Jarry,R,201.0,CHI,22.36,94.0,596.0,G476,,,Guillermo Garcia-Lopez,R,185.0,ESP,34.713,67.0,785.0,6-3 7-6(3),3,R32,98.0,4.0,1.0,68.0,34.0,28.0,23.0,11.0,4.0,4.0,7.0,6.0,73.0,43.0,34.0,13.0,10.0,4.0,5.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,7.0,E698,,LL,Gastao Elias,R,180.0,POR,27.239,114.0,518.0,PC11,,,Guido Pella,L,183.0,ARG,27.762,55.0,905.0,6-4 5-7 7-5,3,R32,172.0,4.0,5.0,108.0,56.0,39.0,24.0,17.0,4.0,9.0,3.0,4.0,99.0,57.0,36.0,21.0,17.0,5.0,11.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,1.0,C977,1.0,,Marin Cilic,R,198.0,CRO,29.394,3.0,4960.0,B884,,Q,Carlos Berlocq,R,183.0,ARG,35.044,139.0,410.0,6-3 6-2,3,R32,79.0,4.0,1.0,54.0,27.0,24.0,15.0,9.0,3.0,3.0,1.0,3.0,55.0,42.0,27.0,3.0,8.0,2.0,5.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,8.0,C882,7.0,,Pablo Cuevas,R,180.0,URU,32.134,33.0,1380.0,MJ08,,WC,Thiago Monteiro,L,183.0,BRA,23.723,104.0,540.0,6-7(5) 7-6(10) 6-3,3,R32,161.0,11.0,7.0,108.0,60.0,48.0,22.0,17.0,3.0,7.0,9.0,2.0,100.0,64.0,44.0,15.0,16.0,1.0,6.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,5.0,R772,4.0,,Albert Ramos-Vinolas,L,188.0,ESP,30.092,19.0,1985.0,SC73,,,Rogerio Dutra Silva,R,178.0,BRA,34.04,106.0,531.0,6-3 3-6 6-4,3,R32,147.0,2.0,2.0,87.0,52.0,37.0,17.0,14.0,4.0,7.0,3.0,4.0,86.0,48.0,36.0,17.0,14.0,4.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,31.0,TD51,,WC,Frances Tiafoe,R,188.0,USA,20.082,91.0,614.0,G967,,,Peter Gojowczyk,R,188.0,GER,28.6,64.0,821.0,6-1 6-4,3,F,61.0,13.0,7.0,53.0,27.0,24.0,13.0,9.0,4.0,5.0,2.0,1.0,44.0,21.0,14.0,9.0,8.0,2.0,6.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,26.0,J386,,,Steve Johnson,R,188.0,USA,28.156,51.0,975.0,D864,,,Evgeny Donskoy,R,185.0,RUS,27.784,76.0,694.0,6-1 6-4,3,QF,79.0,9.0,5.0,66.0,37.0,30.0,15.0,9.0,7.0,7.0,3.0,1.0,53.0,33.0,17.0,12.0,8.0,2.0,5.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,29.0,G967,,,Peter Gojowczyk,R,188.0,GER,28.6,64.0,821.0,J386,,,Steve Johnson,R,188.0,USA,28.156,51.0,975.0,7-6(3) 6-3,3,SF,82.0,6.0,1.0,65.0,29.0,22.0,28.0,11.0,1.0,1.0,15.0,3.0,61.0,36.0,28.0,13.0,10.0,1.0,2.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,28.0,TD51,,WC,Frances Tiafoe,R,188.0,USA,20.082,91.0,614.0,CH27,8.0,,Hyeon Chung,R,188.0,KOR,21.755,30.0,1472.0,5-7 6-4 6-4,3,QF,148.0,14.0,4.0,114.0,68.0,45.0,28.0,16.0,10.0,12.0,8.0,5.0,100.0,65.0,49.0,15.0,16.0,5.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,27.0,SU55,,,Denis Shapovalov,L,185.0,CAN,18.85,46.0,1031.0,FB98,,,Taylor Fritz,R,196.0,USA,20.312,85.0,664.0,7-5 6-4,3,QF,76.0,9.0,7.0,61.0,36.0,31.0,14.0,11.0,2.0,2.0,1.0,2.0,58.0,37.0,30.0,10.0,11.0,0.0,2.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,25.0,G967,,,Peter Gojowczyk,R,188.0,GER,28.6,64.0,821.0,O522,,WC,Reilly Opelka,R,211.0,USA,20.479,228.0,231.0,7-6(5) 6-3,3,QF,78.0,7.0,1.0,63.0,31.0,28.0,21.0,11.0,0.0,0.0,15.0,4.0,65.0,35.0,28.0,16.0,10.0,8.0,9.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,24.0,TD51,,WC,Frances Tiafoe,R,188.0,USA,20.082,91.0,614.0,D683,2.0,,Juan Martin del Potro,R,198.0,ARG,29.407,10.0,2815.0,7-6(6) 4-6 7-5,3,R16,146.0,17.0,4.0,124.0,90.0,63.0,17.0,17.0,14.0,16.0,13.0,3.0,111.0,76.0,51.0,22.0,17.0,6.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,23.0,CH27,8.0,,Hyeon Chung,R,188.0,KOR,21.755,30.0,1472.0,SF76,,Q,Franko Skugor,R,196.0,CRO,30.418,303.0,161.0,6-4 7-6(4),3,R16,113.0,1.0,4.0,70.0,37.0,26.0,18.0,11.0,4.0,8.0,5.0,8.0,89.0,59.0,36.0,9.0,11.0,11.0,16.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,22.0,FB98,,,Taylor Fritz,R,196.0,USA,20.312,85.0,664.0,Y061,,,Mikhail Youzhny,R,183.0,RUS,35.655,93.0,604.0,6-1 4-6 6-3,3,R16,109.0,13.0,4.0,79.0,52.0,40.0,10.0,13.0,6.0,8.0,6.0,6.0,82.0,46.0,32.0,14.0,13.0,4.0,9.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,20.0,J386,,,Steve Johnson,R,188.0,USA,28.156,51.0,975.0,R975,9.0,,Milos Raonic,R,196.0,CAN,27.149,32.0,1400.0,6-2 6-4,3,R16,72.0,4.0,4.0,49.0,29.0,25.0,12.0,9.0,1.0,1.0,11.0,5.0,57.0,30.0,20.0,14.0,9.0,5.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,30.0,TD51,,WC,Frances Tiafoe,R,188.0,USA,20.082,91.0,614.0,SU55,,,Denis Shapovalov,L,185.0,CAN,18.85,46.0,1031.0,7-5 6-4,3,SF,71.0,3.0,0.0,53.0,38.0,32.0,9.0,11.0,0.0,1.0,8.0,3.0,55.0,31.0,23.0,13.0,11.0,2.0,5.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,10.0,SL08,,,Tennys Sandgren,R,188.0,USA,26.582,60.0,860.0,CF59,,Q,Roberto Carballes Baena,R,183.0,ESP,24.912,72.0,728.0,4-6 6-1 4-3 RET,3,R32,109.0,8.0,2.0,72.0,36.0,28.0,20.0,12.0,2.0,4.0,0.0,2.0,63.0,39.0,29.0,9.0,12.0,2.0,6.0,2018.csv,True,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,31.0,SM37,6.0,,Diego Schwartzman,R,170.0,ARG,25.511,23.0,1810.0,V306,8.0,,Fernando Verdasco,L,188.0,ESP,34.264,40.0,1260.0,6-2 6-3,3,F,83.0,2.0,4.0,69.0,35.0,26.0,17.0,9.0,8.0,9.0,3.0,3.0,51.0,27.0,18.0,7.0,8.0,1.0,5.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,12.0,CD85,3.0,,Pablo Carreno Busta,R,188.0,ESP,26.609,11.0,2660.0,CF01,,Q,Marco Cecchinato,R,185.0,ITA,25.388,102.0,543.0,6-4 6-1,3,R32,63.0,0.0,2.0,53.0,41.0,29.0,6.0,8.0,4.0,5.0,2.0,1.0,54.0,36.0,22.0,3.0,9.0,6.0,11.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,19.0,D864,,,Evgeny Donskoy,R,185.0,RUS,27.784,76.0,694.0,Y124,,,Donald Young,L,183.0,USA,28.578,75.0,701.0,7-6(6) 6-3,3,R16,93.0,5.0,3.0,80.0,49.0,36.0,19.0,11.0,6.0,7.0,6.0,9.0,63.0,32.0,28.0,13.0,10.0,0.0,2.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,30.0,V306,8.0,,Fernando Verdasco,L,188.0,ESP,34.264,40.0,1260.0,F510,5.0,,Fabio Fognini,R,178.0,ITA,30.743,21.0,1850.0,6-1 7-5,3,SF,75.0,1.0,4.0,52.0,29.0,22.0,12.0,9.0,3.0,4.0,0.0,2.0,59.0,41.0,22.0,7.0,10.0,1.0,6.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,29.0,SM37,6.0,,Diego Schwartzman,R,170.0,ARG,25.511,23.0,1810.0,J551,,,Nicolas Jarry,R,201.0,CHI,22.36,94.0,596.0,7-5 6-2,3,SF,77.0,6.0,5.0,67.0,38.0,28.0,15.0,10.0,6.0,7.0,6.0,5.0,57.0,39.0,23.0,8.0,10.0,4.0,8.0,2018.csv,False,False,False,False,True
