tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,source_file,retired,defaulted,winner_unranked,loser_unranked,has_serve_stats
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,30,202446.0,,WC,Eugenie Bouchard,R,178.0,CAN,27.031,144.0,533.0,220714.0,,Q,Elisabetta Cocciaretto,R,,ITA,20.115,134.0,608.0,6-2 7-6(2),3,SF,104.0,2.0,4.0,69.0,41.0,33.0,15.0,10.0,5.0,6.0,1.0,2.0,74.0,49.0,31.0,10.0,10.0,2.0,5.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,17,213631.0,2.0,,Marie Bouzkova,R,180.0,CZE,22.632,50.0,1499.0,202596.0,,,Mihaela Buzarnescu,L,175.0,ROU,32.844,136.0,598.0,6-3 6-2,3,R16,77.0,3.0,0.0,52.0,39.0,28.0,10.0,9.0,0.0,0.0,2.0,6.0,41.0,20.0,14.0,11.0,8.0,1.0,4.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,25,213631.0,2.0,,Marie Bouzkova,R,180.0,CZE,22.632,50.0,1499.0,203533.0,,,Anna Karolina Schmiedlova,R,176.0,SVK,26.484,117.0,685.0,6-4 6-2,3,QF,77.0,1.0,2.0,47.0,34.0,28.0,9.0,9.0,1.0,1.0,3.0,1.0,49.0,31.0,22.0,7.0,9.0,1.0,4.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,16,206408.0,1.0,,Nadia Podoroska,R,170.0,ARG,24.072,46.0,1557.0,205892.0,,Q,Giuliana Olmos,R,170.0,MEX,28.012,485.0,90.0,7-6(8) 3-6 6-2,3,R32,140.0,2.0,7.0,109.0,72.0,48.0,14.0,14.0,10.0,14.0,1.0,2.0,94.0,68.0,41.0,14.0,15.0,1.0,6.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,2,202596.0,,,Mihaela Buzarnescu,L,175.0,ROU,32.844,136.0,598.0,201535.0,,,Coco Vandeweghe,R,185.0,USA,29.255,228.0,307.0,7-6(4) 6-7(5) 6-2,3,R32,179.0,0.0,15.0,120.0,60.0,42.0,28.0,16.0,8.0,12.0,6.0,13.0,112.0,55.0,36.0,23.0,16.0,5.0,11.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,14,201616.0,,Q,Lauren Davis,R,157.0,USA,27.412,83.0,967.0,204431.0,,,Anna Lena Friedsam,R,,GER,27.097,118.0,681.0,7-5 6-4,3,R32,100.0,1.0,6.0,65.0,31.0,25.0,21.0,11.0,4.0,5.0,3.0,9.0,71.0,48.0,31.0,8.0,11.0,4.0,7.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,15,220714.0,,Q,Elisabetta Cocciaretto,R,,ITA,20.115,134.0,608.0,216016.0,,,Xiyu Wang,L,,CHN,19.946,131.0,640.0,6-4 6-4,3,R32,97.0,2.0,1.0,69.0,46.0,38.0,9.0,10.0,7.0,7.0,6.0,8.0,61.0,31.0,25.0,15.0,10.0,1.0,3.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,3,213887.0,,WC,Renata Zarazua,R,,MEX,23.436,143.0,543.0,203514.0,,,Katarzyna Kawa,R,178.0,POL,28.304,123.0,656.0,7-6(7) 6-0,3,R32,97.0,0.0,6.0,74.0,45.0,27.0,8.0,9.0,4.0,9.0,1.0,10.0,63.0,38.0,18.0,3.0,9.0,3.0,11.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,4,203533.0,,,Anna Karolina Schmiedlova,R,176.0,SVK,26.484,117.0,685.0,211702.0,5.0,,Nao Hibino,R,163.0,JPN,26.276,79.0,973.0,6-1 7-5,3,R32,81.0,1.0,1.0,56.0,33.0,21.0,12.0,10.0,3.0,7.0,0.0,2.0,62.0,30.0,15.0,9.0,9.0,11.0,18.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,5,204427.0,4.0,,Sara Sorribes Tormo,R,176.0,ESP,24.414,71.0,1110.0,213889.0,,,Greet Minnen,R,,BEL,23.565,109.0,738.0,6-7(4) 6-4 6-1,3,R32,139.0,3.0,4.0,87.0,53.0,40.0,16.0,15.0,3.0,6.0,3.0,3.0,95.0,53.0,29.0,22.0,14.0,3.0,9.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,6,215259.0,,Q,Leonie Kung,R,176.0,SUI,20.378,157.0,475.0,211411.0,,,Nina Stojanovic,R,176.0,SRB,24.606,95.0,854.0,6-2 6-3,3,R32,73.0,4.0,1.0,47.0,25.0,19.0,16.0,9.0,0.0,1.0,2.0,7.0,57.0,27.0,16.0,13.0,8.0,5.0,9.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,7,206292.0,,Q,Astra Sharma,R,178.0,AUS,25.49,137.0,591.0,211279.0,,LL,Harriet Dart,R,175.0,GBR,24.611,153.0,497.0,2-6 6-2 7-6(2),3,R32,139.0,5.0,2.0,93.0,61.0,39.0,18.0,14.0,4.0,7.0,0.0,5.0,101.0,41.0,30.0,28.0,14.0,2.0,5.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,1,213631.0,2.0,,Marie Bouzkova,R,180.0,CZE,22.632,50.0,1499.0,210705.0,,,Irina Bara,R,,ROU,25.975,132.0,636.0,6-3 2-6 6-3,3,R32,112.0,0.0,4.0,77.0,53.0,33.0,11.0,13.0,4.0,9.0,0.0,5.0,74.0,48.0,23.0,12.0,13.0,2.0,8.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,9,215219.0,8.0,,Kaja Juvan,R,170.0,SLO,20.282,91.0,878.0,211901.0,,,Aliona Bolsova,R,172.0,MDA,23.335,107.0,761.0,7-5 7-6(5),3,R32,107.0,2.0,2.0,71.0,37.0,27.0,24.0,12.0,3.0,4.0,5.0,8.0,96.0,60.0,40.0,20.0,12.0,7.0,9.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,10,202446.0,,WC,Eugenie Bouchard,R,178.0,CAN,27.031,144.0,533.0,214452.0,,Q,Caroline Dolehide,R,178.0,USA,22.506,154.0,493.0,3-6 6-1 6-3,3,R32,104.0,0.0,4.0,74.0,44.0,31.0,12.0,12.0,1.0,5.0,1.0,7.0,79.0,54.0,26.0,12.0,13.0,6.0,13.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,11,216083.0,,,Caty McNally,R,,USA,19.297,120.0,664.0,220465.0,,WC,Katie Volynets,R,,USA,19.185,314.0,189.0,6-0 3-6 6-4,3,R32,125.0,1.0,11.0,88.0,53.0,32.0,16.0,13.0,7.0,11.0,2.0,6.0,94.0,54.0,32.0,15.0,12.0,10.0,16.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,12,214461.0,,,Tamara Zidansek,R,168.0,SLO,23.198,93.0,865.0,215020.0,3.0,,Anna Blinkova,R,179.0,RUS,22.492,70.0,1114.0,6-3 7-5,3,R32,84.0,0.0,5.0,67.0,51.0,30.0,9.0,11.0,2.0,6.0,2.0,8.0,56.0,26.0,18.0,8.0,10.0,2.0,8.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,13,203575.0,6.0,,Danka Kovinic,R,169.0,MNE,26.303,84.0,952.0,219875.0,,,Varvara Gracheva,R,,FRA,20.597,94.0,858.0,3-6 6-4 7-5,3,R32,142.0,3.0,5.0,110.0,63.0,35.0,25.0,16.0,12.0,18.0,2.0,4.0,88.0,52.0,32.0,15.0,15.0,1.0,7.0,2021_wta.csv,False,False,False,False,True
2021-2075,Guadalajara,Hard,32,250,,2021-03-08,8,220367.0,7.0,,Leylah Fernandez,L,168.0,CAN,18.503,87.0,904.0,214939.0,,,Anna Kalinskaya,R,175.0,RUS,22.265,126.0,650.0,7-5 4-6 6-4,3,R32,127.0,6.0,12.0,105.0,57.0,39.0,22.0,16.0,2.0,7.0,3.0,11.0,91.0,61.0,40.0,11.0,16.0,2.0,8.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,12,206124.0,,,Tereza Martincova,R,178.0,CZE,26.391,107.0,768.0,201527.0,,,Stefanie Voegele,R,170.0,SUI,31.015,124.0,664.0,6-0 4-6 6-4,3,R32,131.0,1.0,0.0,85.0,64.0,38.0,12.0,13.0,5.0,9.0,2.0,2.0,104.0,49.0,29.0,24.0,13.0,17.0,24.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,10,202506.0,,WC,Margarita Gasparyan,R,183.0,RUS,26.536,126.0,661.0,201540.0,7.0,,Kristina Mladenovic,R,184.0,FRA,27.836,55.0,1455.0,6-7(1) 6-1 6-1,3,R32,155.0,3.0,5.0,91.0,61.0,39.0,16.0,13.0,7.0,9.0,2.0,4.0,105.0,67.0,40.0,13.0,13.0,11.0,18.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,9,201329.0,,WC,Vera Zvonareva,R,172.0,RUS,36.518,145.0,535.0,201613.0,,Q,Arina Rodionova,R,168.0,AUS,31.248,172.0,428.0,6-1 6-3,3,R32,82.0,1.0,2.0,51.0,35.0,24.0,7.0,8.0,4.0,6.0,1.0,5.0,68.0,37.0,17.0,13.0,8.0,6.0,12.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,8,214181.0,,Q,Anastasia Gasanova,R,,RUS,21.835,241.0,286.0,215290.0,,,Katarina Zavatska,R,173.0,UKR,21.107,125.0,664.0,6-2 6-7(6) 7-5,3,R32,184.0,2.0,12.0,116.0,79.0,51.0,12.0,16.0,5.0,12.0,0.0,0.0,118.0,83.0,38.0,18.0,16.0,7.0,17.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,7,201499.0,5.0,,Anastasia Pavlyuchenkova,R,177.0,RUS,29.701,45.0,1630.0,201666.0,,LL,Cagla Buyukakcay,R,172.0,TUR,31.461,181.0,414.0,6-4 6-4,3,R32,90.0,0.0,3.0,56.0,40.0,30.0,10.0,10.0,3.0,4.0,0.0,2.0,68.0,55.0,34.0,6.0,10.0,7.0,10.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,4,216133.0,,Q,Xinyu Wang,R,182.0,CHN,19.467,159.0,471.0,202600.0,,,Viktoriya Tomova,R,170.0,BUL,26.051,142.0,565.0,6-1 5-7 7-5,3,R32,132.0,3.0,12.0,99.0,44.0,28.0,25.0,16.0,6.0,13.0,1.0,3.0,103.0,73.0,35.0,11.0,15.0,11.0,20.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,5,211713.0,,Q,Jaqueline Cristian,R,180.0,ROU,22.777,160.0,468.0,214304.0,,,Vera Lapko,R,184.0,BLR,22.459,281.0,237.0,6-7(3) 6-4 2-1 RET,3,R32,132.0,7.0,3.0,79.0,44.0,33.0,21.0,12.0,3.0,3.0,9.0,6.0,100.0,53.0,42.0,22.0,13.0,8.0,10.0,2021_wta.csv,True,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,3,214082.0,8.0,,Daria Kasatkina,R,170.0,RUS,23.855,61.0,1295.0,220704.0,,Q,Clara Tauson,R,182.0,DEN,18.232,96.0,853.0,6-4 7-6(0),3,R32,114.0,1.0,6.0,80.0,54.0,35.0,9.0,11.0,8.0,13.0,1.0,5.0,78.0,45.0,24.0,13.0,11.0,10.0,16.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,2,205925.0,,,Aliaksandra Sasnovich,R,174.0,BLR,26.982,97.0,838.0,202536.0,,,Ana Bogdan,R,171.0,ROU,28.302,99.0,832.0,2-6 6-2 6-1,3,R32,110.0,2.0,5.0,87.0,48.0,24.0,21.0,11.0,10.0,15.0,3.0,5.0,74.0,43.0,23.0,10.0,12.0,1.0,9.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,13,206368.0,2.0,,Veronika Kudermetova,R,175.0,RUS,23.891,36.0,1800.0,215872.0,,Q,Kamilla Rakhimova,R,,RUS,19.546,150.0,509.0,7-5 3-6 7-6(5),3,R16,173.0,10.0,2.0,110.0,57.0,42.0,23.0,16.0,5.0,10.0,2.0,3.0,131.0,85.0,46.0,28.0,17.0,6.0,11.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,1,215872.0,,Q,Kamilla Rakhimova,R,,RUS,19.546,150.0,509.0,203542.0,,WC,Daria Mironova,R,,RUS,27.932,403.0,122.0,6-1 6-7(2) 6-1,3,R32,105.0,2.0,4.0,78.0,52.0,36.0,18.0,14.0,0.0,2.0,1.0,4.0,77.0,52.0,31.0,10.0,12.0,3.0,9.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,6,211533.0,6.0,,Jelena Ostapenko,R,177.0,LAT,23.768,53.0,1490.0,211651.0,,,Paula Badosa,R,180.0,ESP,23.33,70.0,1124.0,6-2 6-2,3,R32,55.0,4.0,2.0,41.0,27.0,24.0,8.0,8.0,0.0,0.0,2.0,3.0,52.0,28.0,15.0,11.0,8.0,6.0,10.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,14,214082.0,8.0,,Daria Kasatkina,R,170.0,RUS,23.855,61.0,1295.0,205925.0,,,Aliaksandra Sasnovich,R,174.0,BLR,26.982,97.0,838.0,5-7 6-3 7-6(2),3,R16,169.0,3.0,8.0,109.0,69.0,45.0,12.0,16.0,8.0,16.0,2.0,7.0,120.0,69.0,38.0,18.0,17.0,15.0,24.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,23,201329.0,,WC,Vera Zvonareva,R,172.0,RUS,36.518,145.0,535.0,214181.0,,Q,Anastasia Gasanova,R,,RUS,21.835,241.0,286.0,6-3 6-1,3,QF,82.0,0.0,2.0,67.0,42.0,27.0,13.0,8.0,6.0,7.0,1.0,3.0,49.0,29.0,12.0,10.0,8.0,3.0,8.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,16,211713.0,,Q,Jaqueline Cristian,R,180.0,ROU,22.777,160.0,468.0,211533.0,6.0,,Jelena Ostapenko,R,177.0,LAT,23.768,53.0,1490.0,6-3 7-6(9),3,R16,119.0,4.0,1.0,84.0,55.0,33.0,18.0,11.0,4.0,7.0,3.0,3.0,86.0,55.0,34.0,13.0,10.0,8.0,12.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,17,214181.0,,Q,Anastasia Gasanova,R,,RUS,21.835,241.0,286.0,201499.0,5.0,,Anastasia Pavlyuchenkova,R,177.0,RUS,29.701,45.0,1630.0,1-6 7-6(8) 7-6(4),3,R16,188.0,0.0,7.0,112.0,75.0,44.0,16.0,15.0,4.0,11.0,4.0,12.0,136.0,86.0,54.0,23.0,16.0,12.0,17.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,18,201329.0,,WC,Vera Zvonareva,R,172.0,RUS,36.518,145.0,535.0,211539.0,3.0,,Fiona Ferro,R,170.0,FRA,24.009,43.0,1649.0,6-7(6) 7-5 7-6(2),3,R16,190.0,5.0,2.0,117.0,77.0,56.0,23.0,18.0,5.0,8.0,1.0,1.0,134.0,76.0,52.0,31.0,18.0,7.0,11.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,19,202506.0,,WC,Margarita Gasparyan,R,183.0,RUS,26.536,126.0,661.0,211701.0,,,Katerina Siniakova,R,174.0,CZE,24.847,69.0,1135.0,6-4 6-4,3,R16,93.0,0.0,0.0,62.0,39.0,26.0,11.0,10.0,3.0,6.0,1.0,1.0,62.0,38.0,19.0,12.0,10.0,1.0,6.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,20,206420.0,1.0,,Ekaterina Alexandrova,R,175.0,RUS,26.33,34.0,1900.0,206124.0,,,Tereza Martincova,R,178.0,CZE,26.391,107.0,768.0,6-3 6-4,3,R16,73.0,6.0,5.0,56.0,29.0,23.0,10.0,9.0,0.0,3.0,0.0,2.0,61.0,45.0,25.0,5.0,10.0,5.0,11.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,21,214082.0,8.0,,Daria Kasatkina,R,170.0,RUS,23.855,61.0,1295.0,206368.0,2.0,,Veronika Kudermetova,R,175.0,RUS,23.891,36.0,1800.0,1-6 6-1 6-2,3,QF,101.0,2.0,7.0,74.0,48.0,35.0,15.0,11.0,13.0,15.0,3.0,0.0,70.0,40.0,26.0,12.0,11.0,4.0,8.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,22,201320.0,4.0,,Svetlana Kuznetsova,R,174.0,RUS,35.716,39.0,1735.0,211713.0,,Q,Jaqueline Cristian,R,180.0,ROU,22.777,160.0,468.0,6-7(5) 6-3 6-3,3,QF,135.0,5.0,1.0,93.0,61.0,50.0,13.0,15.0,4.0,6.0,5.0,4.0,89.0,59.0,39.0,12.0,15.0,3.0,8.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,24,202506.0,,WC,Margarita Gasparyan,R,183.0,RUS,26.536,126.0,661.0,206420.0,1.0,,Ekaterina Alexandrova,R,175.0,RUS,26.33,34.0,1900.0,6-2 7-5,3,QF,80.0,0.0,3.0,62.0,41.0,29.0,7.0,10.0,3.0,6.0,2.0,5.0,50.0,24.0,12.0,11.0,10.0,1.0,7.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,25,214082.0,8.0,,Daria Kasatkina,R,170.0,RUS,23.855,61.0,1295.0,201320.0,4.0,,Svetlana Kuznetsova,R,174.0,RUS,35.716,39.0,1735.0,1-6 6-0 6-2,3,SF,98.0,1.0,2.0,69.0,44.0,27.0,15.0,11.0,1.0,4.0,0.0,2.0,64.0,38.0,19.0,11.0,10.0,1.0,6.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,26,202506.0,,WC,Margarita Gasparyan,R,183.0,RUS,26.536,126.0,661.0,201329.0,,WC,Vera Zvonareva,R,172.0,RUS,36.518,145.0,535.0,6-3 7-6(9),3,SF,119.0,3.0,4.0,84.0,54.0,30.0,14.0,10.0,5.0,9.0,1.0,3.0,83.0,58.0,33.0,8.0,11.0,5.0,11.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,27,214082.0,8.0,,Daria Kasatkina,R,170.0,RUS,23.855,61.0,1295.0,202506.0,,WC,Margarita Gasparyan,R,183.0,RUS,26.536,126.0,661.0,6-3 2-1 RET,3,F,55.0,1.0,3.0,33.0,22.0,15.0,4.0,6.0,2.0,4.0,0.0,3.0,39.0,26.0,13.0,5.0,6.0,2.0,6.0,2021_wta.csv,True,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,31,220367.0,,,Leylah Fernandez,L,168.0,CAN,18.522,88.0,904.0,203530.0,,Q,Viktorija Golubic,R,169.0,SUI,28.411,102.0,804.0,6-1 6-4,3,F,89.0,2.0,3.0,67.0,46.0,31.0,10.0,9.0,4.0,5.0,0.0,2.0,55.0,37.0,19.0,9.0,8.0,2.0,6.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,15,201320.0,4.0,,Svetlana Kuznetsova,R,174.0,RUS,35.716,39.0,1735.0,216133.0,,Q,Xinyu Wang,R,182.0,CHN,19.467,159.0,471.0,6-1 7-5,3,R16,81.0,2.0,1.0,62.0,34.0,24.0,13.0,9.0,4.0,6.0,2.0,6.0,61.0,30.0,22.0,8.0,10.0,3.0,9.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,30,220367.0,,,Leylah Fernandez,L,168.0,CAN,18.522,88.0,904.0,204427.0,7.0,,Sara Sorribes Tormo,R,176.0,ESP,24.433,57.0,1360.0,7-5 7-5,3,SF,126.0,3.0,7.0,74.0,43.0,28.0,14.0,12.0,6.0,10.0,0.0,1.0,74.0,50.0,26.0,11.0,12.0,3.0,9.0,2021_wta.csv,False,False,False,False,True
2021-1086,St. Petersburg,Hard,32,500,,2021-03-15,11,211701.0,,,Katerina Siniakova,R,174.0,CZE,24.847,69.0,1135.0,201465.0,,,Kirsten Flipkens,R,165.0,BEL,35.177,92.0,878.0,6-1 6-2,3,R32,63.0,4.0,2.0,47.0,37.0,30.0,4.0,7.0,2.0,2.0,0.0,2.0,47.0,27.0,14.0,7.0,8.0,2.0,7.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,28,220367.0,,,Leylah Fernandez,L,168.0,CAN,18.522,88.0,904.0,214149.0,,,Viktoria Hruncakova,R,,SVK,22.845,104.0,775.0,7-5 6-3,3,QF,116.0,1.0,6.0,87.0,56.0,39.0,15.0,11.0,10.0,12.0,8.0,7.0,98.0,57.0,41.0,12.0,10.0,11.0,15.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,29,203530.0,,Q,Viktorija Golubic,R,169.0,SUI,28.411,102.0,804.0,215983.0,8.0,,Ann Li,R,170.0,USA,20.718,72.0,1079.0,6-2 6-4,3,SF,78.0,0.0,0.0,62.0,49.0,30.0,7.0,9.0,3.0,5.0,1.0,3.0,56.0,34.0,21.0,9.0,9.0,2.0,7.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,1,214939.0,,Q,Anna Kalinskaya,R,175.0,RUS,22.284,130.0,650.0,206408.0,2.0,,Nadia Podoroska,R,170.0,ARG,24.091,47.0,1577.0,6-4 6-4,3,R32,94.0,2.0,0.0,58.0,42.0,30.0,8.0,10.0,3.0,5.0,1.0,2.0,75.0,45.0,28.0,12.0,10.0,7.0,11.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,2,211411.0,,,Nina Stojanovic,R,176.0,SRB,24.625,95.0,854.0,203354.0,,,Martina Trevisan,L,160.0,ITA,27.363,89.0,890.0,6-3 6-2,3,R32,86.0,7.0,4.0,38.0,21.0,18.0,7.0,7.0,0.0,1.0,0.0,0.0,53.0,37.0,16.0,8.0,7.0,3.0,7.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,3,201616.0,,,Lauren Davis,R,157.0,USA,27.431,79.0,1015.0,210886.0,,Q,Mayar Sherif,R,180.0,EGY,24.86,121.0,691.0,1-6 6-2 6-3,3,R32,101.0,1.0,4.0,72.0,42.0,30.0,18.0,12.0,2.0,4.0,8.0,2.0,68.0,40.0,31.0,15.0,12.0,4.0,7.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,4,203530.0,,Q,Viktorija Golubic,R,169.0,SUI,28.411,102.0,804.0,215020.0,6.0,,Anna Blinkova,R,179.0,RUS,22.511,71.0,1114.0,6-4 6-4,3,R32,112.0,0.0,2.0,88.0,68.0,38.0,8.0,10.0,7.0,11.0,1.0,11.0,65.0,35.0,19.0,11.0,10.0,3.0,9.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,5,202453.0,3.0,,Saisai Zheng,R,170.0,CHN,27.105,52.0,1510.0,219875.0,,,Varvara Gracheva,R,,FRA,20.616,94.0,858.0,6-3 7-5,3,R32,97.0,2.0,3.0,61.0,34.0,26.0,13.0,10.0,6.0,9.0,0.0,2.0,71.0,47.0,24.0,9.0,11.0,4.0,10.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,6,202684.0,,,Lin Zhu,R,173.0,CHN,27.127,101.0,830.0,202446.0,,SE,Eugenie Bouchard,R,178.0,CAN,27.051,116.0,712.0,7-5 7-6(3),3,R32,128.0,4.0,2.0,99.0,67.0,39.0,18.0,12.0,11.0,15.0,3.0,1.0,81.0,47.0,26.0,18.0,12.0,3.0,8.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,7,214461.0,,,Tamara Zidansek,R,168.0,SLO,23.217,93.0,865.0,213887.0,,WC,Renata Zarazua,R,,MEX,23.456,144.0,543.0,7-6(8) 6-3,3,R32,110.0,0.0,3.0,71.0,51.0,31.0,8.0,10.0,3.0,7.0,0.0,2.0,68.0,51.0,21.0,9.0,11.0,2.0,8.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,8,215983.0,8.0,,Ann Li,R,170.0,USA,20.718,72.0,1079.0,201551.0,,,Arantxa Rus,L,180.0,NED,30.254,82.0,971.0,6-3 7-5,3,R32,75.0,1.0,5.0,69.0,39.0,32.0,14.0,11.0,8.0,9.0,1.0,5.0,60.0,40.0,28.0,9.0,10.0,2.0,5.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,9,204427.0,7.0,,Sara Sorribes Tormo,R,176.0,ESP,24.433,57.0,1360.0,201615.0,,Q,Lesia Tsurenko,R,174.0,UKR,31.793,141.0,573.0,5-7 6-2 6-4,3,R32,173.0,0.0,3.0,88.0,60.0,29.0,13.0,15.0,2.0,9.0,0.0,4.0,100.0,79.0,37.0,8.0,15.0,9.0,18.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,11,203533.0,,,Anna Karolina Schmiedlova,R,176.0,SVK,26.503,111.0,732.0,211107.0,,,Katie Boulter,R,180.0,GBR,24.619,318.0,187.0,6-4 6-0,3,R32,84.0,3.0,3.0,53.0,39.0,27.0,8.0,8.0,2.0,3.0,3.0,5.0,54.0,26.0,16.0,9.0,8.0,4.0,9.0,2021_wta.csv,False,False,False,False,True
2021-1039,Monterrey,Hard,32,250,,2021-03-15,12,211148.0,,,Jasmine Paolini,R,160.0,ITA,25.194,100.0,831.0,211702.0,9.0,,Nao Hibino,R,163.0,JPN,26.295,81.0,973.0,3-6 6-2 6-3,3,R32,114.0,4.0,6.0,93.0,56.0,36.0,19.0,13.0,5.0,8.0,6.0,3.0,87.0,40.0,28.0,20.0,13.0,2.0,7.0,2021_wta.csv,False,False,False,False,True
